V1	V2	V3
CAGL0I05654g	ORF|Uncharacterized	NULL
CAGL0I05676g	ORF|Uncharacterized	NULL
CAGL0I05698g	ORF|Uncharacterized	NULL
CAGL0I05720g	ORF|Uncharacterized	NULL
CAGL0I05742g	ORF|Uncharacterized	NULL
CAGL0I05764g	ORF|Uncharacterized	NULL
CAGL0I05786g	ORF|Uncharacterized	NULL
CAGL0I05808g	ORF|Uncharacterized	NULL
CAGL0I05830g	ORF|Uncharacterized	NULL
CAGL0I05852g	ORF|Uncharacterized	NULL
CAGL0I05874g	ORF|Verified	NULL
CAGL0I05896g	ORF|Verified	NULL
CAGL0I05918g	ORF|Uncharacterized	NULL
CAGL0I05934g	ORF|Uncharacterized	NULL
CAGL0I05940g	ORF|Uncharacterized	NULL
CAGL0I05962g	ORF|Uncharacterized	NULL
CAGL0I05984g	ORF|Uncharacterized	NULL
CAGL0I06006g	ORF|Uncharacterized	NULL
CAGL0I06028g	ORF|Uncharacterized	NULL
CAGL0I06050g	ORF|Uncharacterized	NULL
CAGL0I06072g	ORF|Uncharacterized	NULL
CAGL0I06094g	ORF|Uncharacterized	NULL
CAGL0I06116g	ORF|Uncharacterized	NULL
CAGL0I06138g	ORF|Uncharacterized	NULL
CAGL0I06160g	ORF|Verified	NULL
CAGL0I06182g	ORF|Verified	NULL
CAGL0I06204g	ORF|Verified	NULL
CAGL0I06226g	ORF|Uncharacterized	NULL
CAGL0I06248g	ORF|Uncharacterized	NULL
CAGL0I06270g	ORF|Uncharacterized	NULL
CAGL0I06292g	ORF|Uncharacterized	NULL
CAGL0I06314g	ORF|Uncharacterized	NULL
CAGL0I06336g	ORF|Uncharacterized	NULL
CAGL0I06358g	ORF|Uncharacterized	NULL
CAGL0I06380g	ORF|Uncharacterized	NULL
CAGL0I06402g	ORF|Uncharacterized	NULL
CAGL0I06424g	ORF|Uncharacterized	NULL
CAGL0I06446g	ORF|Uncharacterized	NULL
CAGL0I06457g	ORF|Uncharacterized	NULL
CAGL0I06468r	tRNA|Uncharacterized	NULL
CAGL0I06490g	ORF|Uncharacterized	NULL
CAGL0I06512g	ORF|Uncharacterized	NULL
CAGL0I06534g	ORF|Uncharacterized	NULL
CAGL0I06556g	ORF|Uncharacterized	NULL
CAGL0I06578g	ORF|Uncharacterized	NULL
CAGL0I06600g	ORF|Uncharacterized	NULL
CAGL0I06622r	tRNA|Uncharacterized	NULL
CAGL0I06644g	ORF|Uncharacterized	NULL
CAGL0I06666g	ORF|Uncharacterized	NULL
CAGL0I06688g	ORF|Uncharacterized	NULL
CAGL0I06710g	ORF|Uncharacterized	NULL
CAGL0I06721g	ORF|Uncharacterized	NULL
CAGL0I06743g	ORF|Uncharacterized	NULL
CAGL0I06765g	ORF|Uncharacterized	NULL
CAGL0I06787g	ORF|Uncharacterized	NULL
CAGL0I06809g	ORF|Uncharacterized	NULL
CAGL0I06831g	ORF|Uncharacterized	NULL
CAGL0I06853g	ORF|Uncharacterized	NULL
CAGL0I06875g	ORF|Uncharacterized	NULL
CAGL0I06897r	tRNA|Uncharacterized	NULL
CAGL0I06919g	ORF|Uncharacterized	NULL
CAGL0I06941g	ORF|Uncharacterized	NULL
CAGL0I06963g	ORF|Uncharacterized	NULL
CAGL0I06985g	ORF|Uncharacterized	NULL
CAGL0I07007g	ORF|Uncharacterized	NULL
CAGL0I07029g	ORF|Uncharacterized	NULL
CAGL0I07051g	ORF|Uncharacterized	NULL
CAGL0I07073g	ORF|Uncharacterized	NULL
CAGL0I07095g	ORF|Uncharacterized	NULL
CAGL0I07117g	ORF|Uncharacterized	NULL
CAGL0I07139g	ORF|Uncharacterized	NULL
CAGL0I07161g	ORF|Uncharacterized	NULL
CAGL0I07183g	ORF|Uncharacterized	NULL
CAGL0I07205g	ORF|Uncharacterized	NULL
CAGL0I07227g	ORF|Verified	NULL
CAGL0I07249g	ORF|Uncharacterized	NULL
CAGL0I07271g	ORF|Uncharacterized	NULL
CAGL0I07293g	ORF|Uncharacterized	NULL
CAGL0I07315g	ORF|Uncharacterized	NULL
CAGL0I07337r	tRNA|Uncharacterized	NULL
CAGL0I07359g	ORF|Verified	NULL
CAGL0I07381g	ORF|Uncharacterized	NULL
CAGL0I07403r	tRNA|Uncharacterized	NULL
CAGL0I07425g	ORF|Uncharacterized	NULL
CAGL0I07447g	ORF|Uncharacterized	NULL
CAGL0I07469g	ORF|Uncharacterized	NULL
CAGL0I07491g	ORF|Uncharacterized	NULL
CAGL0I07513g	ORF|Uncharacterized	NULL
CAGL0I07535g	ORF|Uncharacterized	NULL
CAGL0I07546r	ncRNA|Uncharacterized	NULL
CAGL0I07557g	ORF|Uncharacterized	NULL
CAGL0I07579g	ORF|Uncharacterized	NULL
CAGL0I07601g	ORF|Uncharacterized	NULL
CAGL0I07623g	ORF|Uncharacterized	NULL
CAGL0I07645g	ORF|Uncharacterized	NULL
CAGL0I07667g	ORF|Uncharacterized	NULL
CAGL0I07689g	ORF|Uncharacterized	NULL
CAGL0I07711g	ORF|Uncharacterized	NULL
CAGL0I07733g	ORF|Uncharacterized	NULL
CAGL0I07755g	ORF|Uncharacterized	NULL
CAGL0I07777g	ORF|Uncharacterized	NULL
CAGL0I07799g	ORF|Uncharacterized	NULL
CAGL0I07821g	ORF|Uncharacterized	NULL
CAGL0I07837g	ORF|Uncharacterized	NULL
CAGL0I07843g	ORF|Verified	NULL
CAGL0I07865g	ORF|Uncharacterized	NULL
CAGL0I07887g	ORF|Uncharacterized	NULL
CAGL0I07909g	ORF|Uncharacterized	NULL
CAGL0I07931g	ORF|Uncharacterized	NULL
CAGL0I07953g	ORF|Uncharacterized	NULL
CAGL0I07969g	ORF|Uncharacterized	NULL
CAGL0I07975g	ORF|Uncharacterized	NULL
CAGL0I07997g	ORF|Uncharacterized	NULL
CAGL0I08019g	ORF|Uncharacterized	NULL
CAGL0I08041g	ORF|Uncharacterized	NULL
CAGL0I08063g	ORF|Uncharacterized	NULL
CAGL0I08085g	ORF|Uncharacterized	NULL
CAGL0I08107g	ORF|Uncharacterized	NULL
CAGL0I08151g	ORF|Uncharacterized	NULL
CAGL0I08173r	tRNA|Uncharacterized	NULL
CAGL0I08195g	ORF|Uncharacterized	NULL
CAGL0I08217g	ORF|Uncharacterized	NULL
CAGL0I08239g	ORF|Uncharacterized	NULL
CAGL0I08261g	ORF|Uncharacterized	NULL
CAGL0I08283g	ORF|Uncharacterized	NULL
CAGL0I08305g	ORF|Uncharacterized	NULL
CAGL0I08327g	ORF|Uncharacterized	NULL
CAGL0I08349g	ORF|Uncharacterized	NULL
CAGL0I08371g	ORF|Uncharacterized	NULL
CAGL0I08393g	ORF|Uncharacterized	NULL
CAGL0I08415g	ORF|Uncharacterized	NULL
CAGL0I08437g	ORF|Uncharacterized	NULL
CAGL0I08459g	ORF|Uncharacterized	NULL
CAGL0I08481g	ORF|Uncharacterized	NULL
CAGL0I08503g	ORF|Uncharacterized	NULL
CAGL0I08525g	ORF|Uncharacterized	NULL
CAGL0I08547g	ORF|Uncharacterized	NULL
CAGL0I08569g	ORF|Uncharacterized	NULL
CAGL0I08591g	ORF|Uncharacterized	NULL
CAGL0I08613g	ORF|Uncharacterized	NULL
CAGL0I08635g	ORF|Uncharacterized	NULL
CAGL0I08657r	tRNA|Uncharacterized	NULL
CAGL0I08679r	tRNA|Uncharacterized	NULL
CAGL0I08701g	ORF|Uncharacterized	NULL
CAGL0I08723g	ORF|Uncharacterized	NULL
CAGL0I08745g	ORF|Uncharacterized	NULL
CAGL0I08767g	ORF|Uncharacterized	NULL
CAGL0I08789g	ORF|Uncharacterized	NULL
CAGL0I08811g	ORF|Uncharacterized	NULL
CAGL0I08833g	ORF|Uncharacterized	NULL
CAGL0I08855g	ORF|Uncharacterized	NULL
CAGL0I08877g	ORF|Uncharacterized	NULL
CAGL0I08899g	ORF|Uncharacterized	NULL
CAGL0I08921r	tRNA|Uncharacterized	NULL
CAGL0I08943g	ORF|Uncharacterized	NULL
CAGL0I08965g	ORF|Uncharacterized	NULL
CAGL0I08987g	ORF|Uncharacterized	NULL
CAGL0I09009g	ORF|Uncharacterized	NULL
CAGL0I09020r	tRNA|Uncharacterized	NULL
CAGL0I09042g	ORF|Uncharacterized	NULL
CAGL0I09064g	ORF|Uncharacterized	NULL
CAGL0I09086g	ORF|Uncharacterized	NULL
CAGL0I09108g	ORF|Uncharacterized	NULL
CAGL0I09130g	ORF|Uncharacterized	NULL
CAGL0I09152g	ORF|Uncharacterized	NULL
CAGL0I09174g	ORF|Uncharacterized	NULL
CAGL0I09196g	ORF|Uncharacterized	NULL
CAGL0I09218g	ORF|Uncharacterized	NULL
CAGL0I09240g	ORF|Uncharacterized	NULL
CAGL0I09262g	ORF|Uncharacterized	NULL
CAGL0I09284g	ORF|Uncharacterized	NULL
CAGL0I09306g	ORF|Uncharacterized	NULL
CAGL0I09328g	ORF|Uncharacterized	NULL
CAGL0I09350g	ORF|Uncharacterized	NULL
CAGL0I09372g	ORF|Uncharacterized	NULL
CAGL0I09394g	ORF|Uncharacterized	NULL
CAGL0I09416g	ORF|Uncharacterized	NULL
CAGL0I09438g	ORF|Uncharacterized	NULL
CAGL0I09460g	ORF|Uncharacterized	NULL
CAGL0I09482g	ORF|Uncharacterized	NULL
CAGL0I09504g	ORF|Uncharacterized	NULL
CAGL0I09526g	ORF|Uncharacterized	NULL
CAGL0I09548g	ORF|Uncharacterized	NULL
CAGL0I09570g	ORF|Uncharacterized	NULL
CAGL0I09592g	ORF|Uncharacterized	NULL
CAGL0I09614g	ORF|Uncharacterized	NULL
CAGL0I09636g	ORF|Uncharacterized	NULL
CAGL0I09658g	ORF|Uncharacterized	NULL
CAGL0I09680g	ORF|Uncharacterized	NULL
CAGL0I09702g	ORF|Uncharacterized	NULL
CAGL0I09724g	ORF|Uncharacterized	NULL
CAGL0I09746g	ORF|Uncharacterized	NULL
CAGL0I09768g	ORF|Uncharacterized	NULL
CAGL0I09790g	ORF|Uncharacterized	NULL
CAGL0I09812g	ORF|Uncharacterized	NULL
CAGL0I09834g	ORF|Uncharacterized	NULL
CAGL0I09856g	ORF|Uncharacterized	NULL
CAGL0I09878g	ORF|Uncharacterized	NULL
CAGL0I09900g	ORF|Uncharacterized	NULL
CAGL0I09922g	ORF|Uncharacterized	NULL
CAGL0I09944r	tRNA|Uncharacterized	NULL
CAGL0I09966g	ORF|Uncharacterized	NULL
CAGL0I09988g	ORF|Uncharacterized	NULL
CAGL0I10010g	ORF|Uncharacterized	NULL
CAGL0I10032r	tRNA|Uncharacterized	NULL
CAGL0I10054g	ORF|Uncharacterized	NULL
CAGL0I10076r	tRNA|Uncharacterized	NULL
CAGL0I10098g	ORF|Verified	NULL
CAGL0I10125g	ORF|Uncharacterized	NULL
CAGL0I10147g	ORF|Uncharacterized	NULL
CAGL0I10200g	ORF|Uncharacterized	NULL
CAGL0I10211g	ORF|Uncharacterized	NULL
CAGL0I10224g	ORF|Uncharacterized	NULL
CAGL0I10246g	ORF|Uncharacterized	NULL
CAGL0I10296g	ORF|Uncharacterized	NULL
CAGL0I10318g	ORF|Verified	NULL
CAGL0I10340g	ORF|Uncharacterized	NULL
CAGL0I10362g	ORF|Uncharacterized	NULL
CAGL0I10384g	ORF|Verified	NULL
CAGL0I10406g	ORF|Uncharacterized	NULL
CAGL0I10428g	ORF|Uncharacterized	NULL
CAGL0I10450g	ORF|Uncharacterized	NULL
CAGL0I10472g	ORF|Uncharacterized	NULL
CAGL0I10494g	ORF|Uncharacterized	NULL
CAGL0I10516g	ORF|Uncharacterized	NULL
CAGL0I10538g	ORF|Uncharacterized	NULL
CAGL0I10560g	ORF|Uncharacterized	NULL
CAGL0I10582g	ORF|Uncharacterized	NULL
CAGL0I10604g	ORF|Uncharacterized	NULL
CAGL0I10626g	ORF|Uncharacterized	NULL
CAGL0I10648g	ORF|Uncharacterized	NULL
CAGL0I10670g	ORF|Uncharacterized	NULL
CAGL0I10703r	tRNA|Uncharacterized	NULL
CAGL0I10725g	ORF|Uncharacterized	NULL
CAGL0I10747g	ORF|Uncharacterized	NULL
CAGL0I10769g	ORF|Uncharacterized	NULL
CAGL0I10791g	ORF|Uncharacterized	NULL
CAGL0I10813g	ORF|Uncharacterized	NULL
CAGL0I10835g	ORF|Uncharacterized	NULL
CAGL0I10857r	tRNA|Uncharacterized	NULL
CAGL0I10879g	ORF|Uncharacterized	NULL
CAGL0I10901g	ORF|Uncharacterized	NULL
CAGL0I10923g	ORF|Uncharacterized	NULL
CAGL0I10945g	ORF|Uncharacterized	NULL
CAGL0I10967g	ORF|Uncharacterized	NULL
CAGL0I10989g	ORF|Uncharacterized	NULL
CAGL0I11011g	ORF|Uncharacterized	NULL
CAGL0J00105g	ORF|Uncharacterized	NULL
CAGL0J00110g	pseudogene	NULL
CAGL0J00116g	ORF|Uncharacterized	NULL
CAGL0J00143r	tRNA|Uncharacterized	NULL
CAGL0J00165g	ORF|Uncharacterized	NULL
CAGL0J00187g	ORF|Uncharacterized	NULL
CAGL0J00209g	ORF|Uncharacterized	NULL
CAGL0J00231r	tRNA|Uncharacterized	NULL
CAGL0J00253g	ORF|Uncharacterized	NULL
CAGL0J00275g	ORF|Uncharacterized	NULL
CAGL0J00297g	ORF|Uncharacterized	NULL
CAGL0J00319g	ORF|Uncharacterized	NULL
CAGL0J00341g	ORF|Uncharacterized	NULL
CAGL0J00363g	ORF|Uncharacterized	NULL
CAGL0J00385g	ORF|Uncharacterized	NULL
CAGL0J00407g	ORF|Uncharacterized	NULL
CAGL0J00429g	ORF|Uncharacterized	NULL
CAGL0J00451g	ORF|Verified	NULL
CAGL0J00473g	ORF|Uncharacterized	NULL
CAGL0J00495g	ORF|Uncharacterized	NULL
CAGL0J00517g	ORF|Uncharacterized	NULL
CAGL0J00539g	ORF|Verified	NULL
CAGL0J00561g	ORF|Uncharacterized	NULL
CAGL0J00583g	ORF|Uncharacterized	NULL
CAGL0J00605g	ORF|Uncharacterized	NULL
CAGL0J00627g	ORF|Uncharacterized	NULL
CAGL0J00649g	ORF|Uncharacterized	NULL
CAGL0J00671g	ORF|Uncharacterized	NULL
CAGL0J00693g	ORF|Uncharacterized	NULL
CAGL0J00715g	ORF|Uncharacterized	NULL
CAGL0J00737g	ORF|Uncharacterized	NULL
CAGL0J00759g	ORF|Uncharacterized	NULL
CAGL0J00781g	ORF|Uncharacterized	NULL
CAGL0J00803g	ORF|Uncharacterized	NULL
CAGL0J00825g	ORF|Uncharacterized	NULL
CAGL0J00847g	ORF|Uncharacterized	NULL
CAGL0J00869g	ORF|Uncharacterized	NULL
CAGL0J00891g	ORF|Uncharacterized	NULL
CAGL0J00913g	ORF|Uncharacterized	NULL
CAGL0J00935g	ORF|Uncharacterized	NULL
CAGL0J00957g	ORF|Uncharacterized	NULL
CAGL0J00968g	ORF|Uncharacterized	NULL
CAGL0J00979r	tRNA|Uncharacterized	NULL
CAGL0J01001g	ORF|Uncharacterized	NULL
CAGL0J01023g	ORF|Uncharacterized	NULL
CAGL0J01045g	ORF|Uncharacterized	NULL
CAGL0J01067g	ORF|Uncharacterized	NULL
CAGL0J01089g	ORF|Uncharacterized	NULL
CAGL0J01111g	ORF|Uncharacterized	NULL
CAGL0J01133r	tRNA|Uncharacterized	NULL
CAGL0J01155g	ORF|Uncharacterized	NULL
CAGL0J01177g	ORF|Uncharacterized	NULL
CAGL0J01199g	ORF|Uncharacterized	NULL
CAGL0J01221g	ORF|Uncharacterized	NULL
CAGL0J01243g	ORF|Verified	NULL
CAGL0J01265g	ORF|Uncharacterized	NULL
CAGL0J01287g	ORF|Uncharacterized	NULL
CAGL0J01309g	ORF|Uncharacterized	NULL
CAGL0J01331g	ORF|Uncharacterized	NULL
CAGL0J01353g	ORF|Uncharacterized	NULL
CAGL0J01375g	ORF|Uncharacterized	NULL
CAGL0J01397g	ORF|Uncharacterized	NULL
CAGL0J01419g	ORF|Uncharacterized	NULL
CAGL0J01441g	ORF|Uncharacterized	NULL
CAGL0J01463g	ORF|Uncharacterized	NULL
CAGL0J01485g	ORF|Uncharacterized	NULL
CAGL0J01507g	ORF|Uncharacterized	NULL
CAGL0J01529g	ORF|Uncharacterized	NULL
CAGL0J01551r	tRNA|Uncharacterized	NULL
CAGL0J01595g	ORF|Uncharacterized	NULL
CAGL0J01617r	tRNA|Uncharacterized	NULL
CAGL0J01661g	ORF|Uncharacterized	NULL
CAGL0J01699g	ORF|Uncharacterized	NULL
CAGL0J01705r	tRNA|Uncharacterized	NULL
CAGL0J01727g	ORF|Uncharacterized	NULL
CAGL0J01749r	tRNA|Uncharacterized	NULL
CAGL0J01774g	ORF|Uncharacterized	NULL
CAGL0J01800g	ORF|Uncharacterized	NULL
CAGL0J01826r	tRNA|Uncharacterized	NULL
CAGL0J01848g	ORF|Uncharacterized	NULL
CAGL0J01870g	ORF|Uncharacterized	NULL
CAGL0J01892g	ORF|Uncharacterized	NULL
CAGL0J01914g	ORF|Uncharacterized	NULL
CAGL0J01936g	ORF|Uncharacterized	NULL
CAGL0J01958g	ORF|Uncharacterized	NULL
CAGL0J01980g	ORF|Uncharacterized	NULL
CAGL0J01994r	ncRNA|Uncharacterized	NULL
CAGL0J02002g	ORF|Uncharacterized	NULL
CAGL0J02024g	ORF|Uncharacterized	NULL
CAGL0J02046g	ORF|Uncharacterized	NULL
CAGL0J02068g	ORF|Uncharacterized	NULL
CAGL0J02090g	ORF|Uncharacterized	NULL
CAGL0J02112g	ORF|Uncharacterized	NULL
CAGL0J02128g	ORF|Uncharacterized	NULL
CAGL0J02134g	ORF|Uncharacterized	NULL
CAGL0J02156g	ORF|Uncharacterized	NULL
CAGL0J02178s	centromere	NULL
CAGL0J02200g	ORF|Uncharacterized	NULL
CAGL0J02222g	ORF|Uncharacterized	NULL
CAGL0J02244g	ORF|Uncharacterized	NULL
CAGL0J02266g	ORF|Uncharacterized	NULL
CAGL0J02288g	ORF|Uncharacterized	NULL
CAGL0J02310g	ORF|Uncharacterized	NULL
CAGL0J02332g	ORF|Uncharacterized	NULL
CAGL0J02354g	ORF|Uncharacterized	NULL
CAGL0J02376g	ORF|Uncharacterized	NULL
CAGL0J02398g	ORF|Uncharacterized	NULL
CAGL0J02420g	ORF|Uncharacterized	NULL
CAGL0J02442g	ORF|Uncharacterized	NULL
CAGL0J02464g	ORF|Uncharacterized	NULL
CAGL0J02486g	ORF|Uncharacterized	NULL
CAGL0J02508g	ORF|Verified	NULL
CAGL0J02530g	ORF|Uncharacterized	NULL
CAGL0J02552g	ORF|Uncharacterized	NULL
CAGL0J02596r	tRNA|Uncharacterized	NULL
CAGL0J02618g	ORF|Uncharacterized	NULL
CAGL0J02640g	ORF|Uncharacterized	NULL
CAGL0J02662g	ORF|Uncharacterized	NULL
CAGL0J02684g	ORF|Uncharacterized	NULL
CAGL0J02706g	ORF|Uncharacterized	NULL
CAGL0J02728g	ORF|Uncharacterized	NULL
CAGL0J02750g	ORF|Uncharacterized	NULL
CAGL0J02772r	tRNA|Uncharacterized	NULL
CAGL0J02794g	ORF|Uncharacterized	NULL
CAGL0J02816g	ORF|Uncharacterized	NULL
CAGL0J02838g	ORF|Uncharacterized	NULL
CAGL0J02860g	ORF|Uncharacterized	NULL
CAGL0J02882g	ORF|Uncharacterized	NULL
CAGL0J02904g	ORF|Uncharacterized	NULL
CAGL0J02926g	ORF|Uncharacterized	NULL
CAGL0J02948g	ORF|Uncharacterized	NULL
CAGL0J02970g	ORF|Uncharacterized	NULL
CAGL0J02992g	ORF|Uncharacterized	NULL
CAGL0J03014g	ORF|Uncharacterized	NULL
CAGL0J03058g	ORF|Uncharacterized	NULL
CAGL0J03080g	ORF|Uncharacterized	NULL
CAGL0J03102g	ORF|Uncharacterized	NULL
CAGL0J03124g	ORF|Uncharacterized	NULL
CAGL0J03146g	ORF|Uncharacterized	NULL
CAGL0J03168g	ORF|Uncharacterized	NULL
CAGL0J03190g	ORF|Uncharacterized	NULL
CAGL0J03212g	ORF|Uncharacterized	NULL
CAGL0J03234g	ORF|Uncharacterized	NULL
CAGL0J03245g	ORF|Uncharacterized	NULL
CAGL0J03256g	ORF|Uncharacterized	NULL
CAGL0J03278g	ORF|Uncharacterized	NULL
CAGL0J03300g	ORF|Uncharacterized	NULL
CAGL0J03322g	ORF|Uncharacterized	NULL
CAGL0J03344g	ORF|Uncharacterized	NULL
CAGL0J03366g	ORF|Uncharacterized	NULL
CAGL0J03388g	ORF|Uncharacterized	NULL
CAGL0J03410r	tRNA|Uncharacterized	NULL
CAGL0J03432g	ORF|Uncharacterized	NULL
CAGL0J03454g	ORF|Uncharacterized	NULL
CAGL0J03476g	ORF|Uncharacterized	NULL
CAGL0J03498g	ORF|Uncharacterized	NULL
CAGL0J03520g	ORF|Uncharacterized	NULL
CAGL0J03542g	ORF|Uncharacterized	NULL
CAGL0J03564g	ORF|Uncharacterized	NULL
CAGL0J03586g	ORF|Uncharacterized	NULL
CAGL0J03608g	ORF|Uncharacterized	NULL
CAGL0J03630g	ORF|Uncharacterized	NULL
CAGL0J03652g	ORF|Uncharacterized	NULL
CAGL0J03674g	ORF|Uncharacterized	NULL
CAGL0J03696g	ORF|Uncharacterized	NULL
CAGL0J03718g	ORF|Uncharacterized	NULL
CAGL0J03740g	ORF|Uncharacterized	NULL
CAGL0J03762g	ORF|Uncharacterized	NULL
CAGL0J03780g	ORF|Uncharacterized	NULL
CAGL0J03806g	ORF|Uncharacterized	NULL
CAGL0J03828g	ORF|Uncharacterized	NULL
CAGL0J03850g	ORF|Uncharacterized	NULL
CAGL0J03872g	ORF|Uncharacterized	NULL
CAGL0J03883r	ncRNA|Uncharacterized	NULL
CAGL0J03894g	ORF|Uncharacterized	NULL
CAGL0J03916g	ORF|Uncharacterized	NULL
CAGL0J03938g	ORF|Uncharacterized	NULL
CAGL0J03960g	ORF|Uncharacterized	NULL
CAGL0J03982g	ORF|Uncharacterized	NULL
CAGL0J04004g	ORF|Uncharacterized	NULL
CAGL0J04026g	ORF|Uncharacterized	NULL
CAGL0J04048g	ORF|Uncharacterized	NULL
CAGL0J04070g	ORF|Uncharacterized	NULL
CAGL0J04092g	ORF|Uncharacterized	NULL
CAGL0J04114g	ORF|Uncharacterized	NULL
CAGL0J04136g	ORF|Uncharacterized	NULL
CAGL0J04158g	ORF|Verified	NULL
CAGL0J04180g	ORF|Uncharacterized	NULL
CAGL0J04202g	ORF|Verified	NULL
CAGL0J04224g	ORF|Uncharacterized	NULL
CAGL0J04246g	ORF|Uncharacterized	NULL
CAGL0J04268g	ORF|Uncharacterized	NULL
CAGL0J04290g	ORF|Uncharacterized	NULL
CAGL0J04312g	ORF|Uncharacterized	NULL
CAGL0J04334g	ORF|Uncharacterized	NULL
CAGL0J04356g	ORF|Uncharacterized	NULL
CAGL0J04378g	ORF|Uncharacterized	NULL
CAGL0J04400g	ORF|Uncharacterized	NULL
CAGL0J04422g	ORF|Uncharacterized	NULL
CAGL0J04444g	ORF|Uncharacterized	NULL
CAGL0J04466g	ORF|Uncharacterized	NULL
CAGL0J04488g	ORF|Uncharacterized	NULL
CAGL0J04510g	ORF|Uncharacterized	NULL
CAGL0J04532g	ORF|Uncharacterized	NULL
CAGL0J04554g	ORF|Uncharacterized	NULL
CAGL0J04576g	ORF|Uncharacterized	NULL
CAGL0J04598g	ORF|Uncharacterized	NULL
CAGL0J04620g	ORF|Uncharacterized	NULL
CAGL0J04642g	ORF|Uncharacterized	NULL
CAGL0J04664g	ORF|Uncharacterized	NULL
CAGL0J04686g	ORF|Uncharacterized	NULL
CAGL0J04708g	ORF|Uncharacterized	NULL
CAGL0J04730r	tRNA|Uncharacterized	NULL
CAGL0J04752g	ORF|Uncharacterized	NULL
CAGL0J04774g	ORF|Uncharacterized	NULL
CAGL0J04796g	ORF|Uncharacterized	NULL
CAGL0J04818g	ORF|Uncharacterized	NULL
CAGL0J04840g	ORF|Uncharacterized	NULL
CAGL0J04862g	ORF|Uncharacterized	NULL
CAGL0J04884g	ORF|Uncharacterized	NULL
CAGL0J04906g	ORF|Uncharacterized	NULL
CAGL0J04928g	ORF|Uncharacterized	NULL
CAGL0J04950g	ORF|Uncharacterized	NULL
CAGL0J04972g	ORF|Uncharacterized	NULL
CAGL0J04994g	ORF|Uncharacterized	NULL
CAGL0J05016g	ORF|Uncharacterized	NULL
CAGL0J05038g	ORF|Uncharacterized	NULL
CAGL0J05060g	ORF|Uncharacterized	NULL
CAGL0J05082g	ORF|Uncharacterized	NULL
CAGL0J05104g	ORF|Uncharacterized	NULL
CAGL0J05126g	ORF|Uncharacterized	NULL
CAGL0J05159g	ORF|Uncharacterized	NULL
CAGL0J05214g	ORF|Uncharacterized	NULL
CAGL0J05236g	ORF|Uncharacterized	NULL
CAGL0J05247g	ORF|Uncharacterized	NULL
CAGL0J05258g	ORF|Uncharacterized	NULL
CAGL0J05280g	ORF|Uncharacterized	NULL
CAGL0J05302g	ORF|Uncharacterized	NULL
CAGL0J05324g	ORF|Uncharacterized	NULL
CAGL0J05346g	ORF|Uncharacterized	NULL
CAGL0J05368g	ORF|Uncharacterized	NULL
CAGL0J05390g	ORF|Uncharacterized	NULL
CAGL0J05412g	ORF|Uncharacterized	NULL
CAGL0J05434g	ORF|Uncharacterized	NULL
CAGL0J05456g	ORF|Uncharacterized	NULL
CAGL0J05478g	ORF|Uncharacterized	NULL
CAGL0J05500g	ORF|Uncharacterized	NULL
CAGL0J05522g	ORF|Uncharacterized	NULL
CAGL0J05544g	ORF|Uncharacterized	NULL
CAGL0J05566g	ORF|Uncharacterized	NULL
CAGL0J05588g	ORF|Uncharacterized	NULL
CAGL0J05610g	ORF|Uncharacterized	NULL
CAGL0J05632g	ORF|Uncharacterized	NULL
CAGL0J05654g	ORF|Uncharacterized	NULL
CAGL0J05676g	ORF|Uncharacterized	NULL
CAGL0J05698g	ORF|Uncharacterized	NULL
CAGL0J05720g	ORF|Uncharacterized	NULL
CAGL0J05742g	ORF|Uncharacterized	NULL
CAGL0J05764g	ORF|Uncharacterized	NULL
CAGL0J05786g	ORF|Uncharacterized	NULL
CAGL0J05808g	ORF|Uncharacterized	NULL
CAGL0J05830g	ORF|Uncharacterized	NULL
CAGL0J05852g	ORF|Uncharacterized	NULL
CAGL0J05874g	ORF|Uncharacterized	NULL
CAGL0J05896g	ORF|Uncharacterized	NULL
CAGL0J05918g	ORF|Uncharacterized	NULL
CAGL0J05940g	ORF|Uncharacterized	NULL
CAGL0J05962g	ORF|Uncharacterized	NULL
CAGL0J05984g	ORF|Uncharacterized	NULL
CAGL0J06006g	ORF|Uncharacterized	NULL
CAGL0J06028g	ORF|Uncharacterized	NULL
CAGL0J06050g	ORF|Uncharacterized	NULL
CAGL0J06072g	ORF|Uncharacterized	NULL
CAGL0J06088g	ORF|Uncharacterized	NULL
CAGL0J06094g	ORF|Uncharacterized	NULL
CAGL0J06116g	ORF|Uncharacterized	NULL
CAGL0J06138g	ORF|Uncharacterized	NULL
CAGL0J06160g	ORF|Uncharacterized	NULL
CAGL0J06182g	ORF|Uncharacterized	NULL
CAGL0J06204g	ORF|Uncharacterized	NULL
CAGL0J06226g	ORF|Verified	NULL
CAGL0J06248g	ORF|Uncharacterized	NULL
CAGL0J06270g	ORF|Uncharacterized	NULL
CAGL0J06292g	ORF|Uncharacterized	NULL
CAGL0J06314g	ORF|Uncharacterized	NULL
CAGL0J06336g	ORF|Uncharacterized	NULL
CAGL0J06358g	ORF|Uncharacterized	NULL
CAGL0J06374g	ORF|Uncharacterized	NULL
CAGL0J06380g	ORF|Uncharacterized	NULL
CAGL0J06402g	ORF|Uncharacterized	NULL
CAGL0J06424g	ORF|Uncharacterized	NULL
CAGL0J06446r	tRNA|Uncharacterized	NULL
CAGL0J06468g	ORF|Uncharacterized	NULL
